Ano de exibição,Título da obra,Público no ano de exibição,Renda (R$) no ano de exibição,Gênero
2010,Pânico na neve,47985.0,425597.28,Ficção
2010,Quando me Apaixono,34642.0,364836.2,Ficção
2010,Quanto Dura o Amor?,2610.0,13837.89,Ficção
2010,Quem Quer Ser um Milionário?,97.0,679.0,Ficção
2010,Querido John,48588.0,448200.5,Ficção
2010,Questão de Imagem,46.0,292.5,Ficção
2010,Quincas Berro D'Água,272945.0,2125760.72,Ficção
2010,REC 2,77177.0,689659.59,Ficção
2010,Recém Chegada,125.0,375.0,Ficção
2010,Red - aposentados e perigosos,710288.0,6852705.37,Ficção
2010,Reflexões de um liquidificador,24149.0,176323.29,Ficção
2010,Resident Evil 4: recomeço,1430628.0,16398186.76,Ficção
2010,"Rita Cadillac, a Lady do povo",2891.0,26515.1,Documentário
2010,Robin Hood,1543953.0,14265925.0,Ficção
2010,Romeu: O Vira-Lata Atrapalhado,565.0,3694.0,Animação
2010,Rumba,71.0,363.5,Ficção
2010,Salt,1433573.0,12931579.99,Ficção
2010,Salve Geral,1075.0,4104.5,Ficção
2010,Santiago,32.0,234.0,Documentário
2010,Scott Pilgrim contra o mundo,10157.0,100725.0,Ficção
2010,Se Eu Fosse Você 2,400.0,2000.0,Ficção
2010,Se Nada Mais Der Certo,117.0,423.0,Ficção
2010,Sede de Sangue,3058.0,26040.0,Ficção
2010,Segunda-feira ao sol,148.0,591.0,Ficção
2010,Segurança nacional,37410.0,285368.77,Ficção
2010,Sempre ao Seu Lado,466339.0,4089534.32,Ficção
2010,Sempre bela,11491.0,95169.0,Ficção
2010,Senna,212758.0,2294545.0,Documentário
2010,Sentimento de culpa,3236.0,30069.69,Ficção
2010,Sex And the City - O Filme,13.0,52.5,Ficção
2010,Sex and the City 2,559993.0,5708098.0,Ficção
2010,Sherlock Holmes,2472825.0,21996832.0,Ficção
2010,Shrek para sempre,7368374.0,70471835.0,Animação
2010,Simonal - Ninguém Sabe o Duro que Dei,1.0,0.0,Documentário
2010,Simplesmente complicado,844439.0,8113648.0,Ficção
2010,Skyline - a invasão,197243.0,1753733.54,Ficção
2010,Soberano – seis vezes São Paulo,35212.0,346702.85,Documentário
2010,Solo,986.0,8970.0,Ficção
2010,Solomon Kane - o caçador de demônios,133365.0,1092659.14,Ficção
2010,Sonhos roubados,28562.0,199440.08,Ficção
2010,Soul Kitchen,34247.0,334083.0,Ficção
2010,Stella,383.0,1945.5,Ficção
2010,Substitutos,874.0,6080.0,Ficção
2010,Sunshine Cleaning,737.0,6742.0,Ficção
2010,Supremacia Vermelha,547.0,5401.14,Documentário
2010,Surpresa em dobro,132484.0,1133569.0,Ficção
2010,Só Dez Por Cento é Mentira,5919.0,52032.0,Documentário
2010,Tainá 2 - A Aventura Continua,20.0,60.0,Ficção
2010,Te Amarei para Sempre,669.0,4237.0,Ficção
2010,Tempos de Paz,4060.0,12180.0,Ficção
2010,Terra,3429.0,6978.0,Documentário
2010,"Terra deu, terra come",1692.0,14890.0,Documentário
2010,Terra Sonâmbula,100.0,728.8,Ficção
2010,Terras,875.0,6678.21,Documentário
2010,Tetro,24126.0,254378.61,Ficção
2010,The Big Four,4068.0,122212.8,Videomusical
2010,The runaways - garotas do rock,8903.0,87055.83,Ficção
2010,Todo Poderoso: O Filme - 100 Anos de Timão,1437.0,16505.0,Documentário
2010,Todos Contra Zucker,11.0,55.0,Ficção
2010,Tokyo,3235.0,24699.46,Ficção
2010,Topografia de um Desnudo,879.0,2178.0,Ficção
2010,Toy story 2,162034.0,2225107.75,Animação
2010,Toy Story 3,4352090.0,42384096.16,Animação
2010,Toy Story 3D,96973.0,1308293.25,Animação
2010,Trabalho interno,252.0,2320.39,Documentário
2010,Tron - o legado,900234.0,9822843.38,Ficção
2010,Tropa de elite 2,11023475.0,102320114.16,Ficção
2010,Tudo pode dar certo,265044.0,2859902.98,Ficção
2010,Tulpan,8664.0,82245.0,Ficção
2010,Tyson,268.0,2910.0,Documentário
2010,Tá Chovendo Hamburger,9362.0,21632.0,Animação
2010,U23D,102.0,959.0,Documentário
2010,Um doce olhar,21310.0,189742.34,Ficção
2010,Um homem misterioso,21318.0,231993.0,Ficção
2010,Um homem que grita,4703.0,42963.9,Ficção
2010,Um Homem Sério,51558.0,545987.0,Ficção
2010,Um lugar ao sol,1809.0,9312.0,Documentário
2010,Um Mar de Aventuras 3D,8601.0,165283.5,Documentário
2010,Um Namorado para Minha Esposa,1221.0,8524.09,Ficção
2010,Um Novo Caminho,9474.0,87707.68,Ficção
2010,Um Olhar do Paraíso,327363.0,2919161.0,Ficção
2010,Um parto de viagem,586187.0,5430969.98,Ficção
2010,Um quarto em Roma,2041.0,19198.0,Ficção
2010,Um Romance de Geração,7.0,27.0,Ficção
2010,Um Segredo em Família,24146.0,220531.55,Ficção
2010,Um sonho possível,529601.0,5188212.0,Ficção
2010,Uma Mãe em Apuros,14013.0,137910.99,Ficção
2010,Uma noite em 67,82258.0,760684.91,Documentário
2010,Uma noite fora de série,714193.0,6610999.0,Ficção
2010,Uma vida em segredo,4038.0,12190.0,Ficção
2010,Uma Vida sem Regras,348.0,2756.5,Ficção
2010,Up - Altas Aventuras,8929.0,24808.0,Animação
2010,Utopia e barbárie,9572.0,74824.88,Documentário
2010,Valsa com Bashir,16.0,69.0,Animação
2010,Vencer,44233.0,443989.34,Ficção
2010,Vermelho Como o Céu,10.0,50.0,Ficção
2010,"Viajo porque preciso, volto porque te amo",26623.0,243332.2,Ficção
2010,Vida sobre rodas,3469.0,34860.9,Documentário
2010,Vidas que se cruzam,20230.0,180524.48,Ficção
2010,Vigaristas,384.0,2188.0,Ficção
2010,Virus,85288.0,711108.4,Ficção
2010,"Vittorio de Sica – minha vida, meus amores",4589.0,36847.9,Documentário
2010,Vitus,234.0,1962.0,Ficção
2010,Você vai conhecer o homem dos seus sonhos,223884.0,2420706.46,Ficção
2010,Você é tão Bonito,178.0,705.0,Ficção
2010,"Vocês, os Vivos",10.0,50.0,Ficção
2010,Volver,9.0,45.0,Ficção
2010,Vício Frenético,136455.0,1301063.43,Ficção
2010,Wall Street: o dinheiro nunca dorme,387320.0,4098051.0,Ficção
2010,Wall-E,33.0,132.0,Animação
2010,"Wood & Stock: Sexo, Orégano e Rock",7.0,35.0,Animação
2010,Xuxa em o Mistério de Feiurinha,1056966.0,6718197.29,Ficção
2010,Zona verde,85928.0,894376.0,Ficção
2010,Zumbilândia,89062.0,749114.0,Ficção
2010,À Moda da Casa,12865.0,109191.5,Ficção
2010,À prova de morte,83226.0,833283.72,Ficção
2010,É Proibido Fumar,15015.0,108144.61,Ficção
2010,"Índia, amor e outras delícias",1981.0,15773.0,Ficção
2009,007 Quantum of Solace,8672.0,44151.0,Ficção
2009,1983.. O Ano Azul,2313.0,23001.98,Documentário
2009,2 Filhos de Francisco: A História de Zezé Di Camargo e Luciano,75.0,225.0,Ficção
2009,2012,5056558.0,42950999.0,Ficção
2009,23 Anos em 7 Segundos: 1977 - O Fim do Jejum Corinthiano,1718.0,14936.0,Documentário
2009,3 Macacos,13255.0,128868.84,Ficção
2009,"4 Meses, 3 Semanas e 2 Dias",335.0,1214.47,Ficção
2009,5 Frações de uma Quase História,518.0,2367.5,Ficção
2009,500 Dias com Ela,219914.0,2092724.0,Ficção
2009,9 - A Salvação,121648.0,1018796.44,Animação
2009,A agenda,33.0,154.5,Ficção
2009,A Alegria de Emma,1876.0,11700.92,Ficção
2009,A Bela Junie,16926.0,139662.93,Ficção
2009,A Casa das Coelhinhas,449.0,2129.0,Ficção
2009,A Casa de Alice,24.0,279.0,Ficção
2009,A Concepção,1.0,3.0,Ficção
2009,A Culpa é do Fidel,3685.0,30077.0,Ficção
2009,A Duquesa,6091.0,43303.0,Ficção
2009,A Era da Estupidez,804.0,6082.5,Documentário
2009,A Era da Inocência,182.0,1006.0,Ficção
2009,A Era do Gelo 3,9279602.0,81118935.0,Animação
2009,A Erva do Rato,3546.0,31690.0,Ficção
2009,A Espiã,650.0,3370.5,Ficção
2009,A Fantástica Fábrica de Chocolate,136.0,1010.0,Ficção
2009,A Festa da Menina Morta,15743.0,127935.3,Ficção
2009,A Festa do Garfield,185391.0,1431846.77,Animação
2009,A Força da Amizade,79.0,409.0,Ficção
2009,A Fronteira da Alvorada,3406.0,28750.14,Ficção
2009,A Garota de Mônaco,14843.0,135510.79,Ficção
2009,A Garota Ideal,8708.0,71726.72,Ficção
2009,A Ilha da Morte,2177.0,23390.93,Ficção
2009,A ilha do terrível Rapaterra,318.0,954.0,Ficção
2009,A Janela,19549.0,183865.31,Ficção
2009,A Lista,2080.0,11110.5,Ficção
2009,A Margem da Linha,239.0,767.26,Documentário
2009,A Menina Santa,18.0,123.0,Ficção
2009,A Montanha Enfeitiçada,281068.0,2283514.0,Ficção
2009,A Morte Inventada - Alienação Parental,182.0,886.0,Documentário
2009,A Mulher do meu Amigo,23545.0,82793.0,Ficção
2009,A Mulher Invisível,2353136.0,20498576.0,Ficção
2009,A Noiva Perfeita,501.0,2187.0,Ficção
2009,A Oitava Cor do Arco-Iris,512.0,924.95,Ficção
2009,A Onda,47756.0,405683.6,Ficção
2009,A Outra Margem,685.0,2508.5,Ficção
2009,A Pantera Cor de Rosa 2,586245.0,4653545.0,Ficção
2009,A Partida,86040.0,791810.89,Ficção
2009,A Pedra Mágica,71915.0,532307.0,Ficção
2009,A Pequena Lili,84.0,416.5,Ficção
2009,A Princesa de Nebraska,172.0,1433.02,Ficção
2009,A Princesa e o Sapo,694188.0,5273060.0,Animação
2009,A Procura de Eric,20905.0,204933.73,Ficção
2009,A Proposta,1460499.0,13119561.5,Ficção
2009,A Quase Verdade,138.0,674.0,Ficção
2009,A Questão Humana,1605.0,8423.0,Ficção
2009,A Teta Assustada,9036.0,71889.6,Ficção
2009,A Trilha,37975.0,295727.59,Ficção
2009,A Troca,272932.0,2503972.0,Ficção
2009,A Turma da Mônica em uma Aventura no Tempo,15972.0,47919.0,Animação
2009,A Verdade Nua e Crua,1474299.0,13199247.0,Ficção
2009,A Via Láctea,93.0,184.0,Ficção
2009,A Vida dos Outros,229.0,962.5,Ficção
2009,A Vida Secreta das Abelhas,14367.0,110159.0,Ficção
2009,A Vida Íntima de Pippa Lee,10307.0,107249.52,Ficção
2009,A Órfã,184058.0,1541008.0,Ficção
2009,A Última Amante,775.0,3536.5,Ficção
2009,Abba o Filme,3488.0,19157.82,Documentário
2009,Abraços Partidos,184543.0,1890564.0,Ficção
2009,Aconteceu em Woodstock,19497.0,208580.0,Ficção
2009,Adagio Sostenuto,2107.0,9556.5,Ficção
2009,Ainda Orangotangos,1120.0,4334.5,Ficção
2009,Alexandra,6693.0,46554.72,Ficção
2009,Algo que Você Precisa Saber,22677.0,208394.39,Ficção
2009,Alguns Motivos para não se Apaixonar,1311.0,9607.8,Ficção
2009,Alguém que Me Ame de Verdade,21883.0,200923.61,Ficção
2009,Alma Perdida,219519.0,1809376.0,Ficção
2009,Almoço em Agosto,42923.0,383930.31,Ficção
2009,Alvin e os Esquilos 2,75162.0,643841.0,Animação
2009,"Alô, Alô, Terezinha!",25958.0,219521.31,Documentário
2009,Amantes,129253.0,1302998.05,Ficção
2009,American Teen,257.0,1987.0,Documentário
2009,Amigo é pra essas Coisas,138.0,769.0,Ficção
2009,"Amigos, Amigos, Mulheres à Parte",766.0,4001.0,Ficção
2009,Anabazys,842.0,6164.5,Documentário
2009,Andarilho,909.0,3876.5,Documentário
2009,Angel,81.0,458.0,Ficção
2009,Angel-A,34.0,100.0,Ficção
2009,Anjos da Noite - A Rebelião,380302.0,3206656.0,Ficção
2009,Anjos do Sol,222.0,444.0,Ficção
2009,Anjos e Demônios,3059245.0,28006514.75,Ficção
2009,Antes que o Diabo Saiba que Você Esta Morto,286.0,1508.5,Ficção
2009,Anticristo,72277.0,641831.36,Ficção
2009,Ao Lado da Pianista,159.0,768.0,Ficção
2009,Apenas o Fim,24693.0,159035.5,Ficção
2009,Appaloosa - Uma Cidade sem Lei,12117.0,104854.57,Ficção
2009,Aquele Querido Mês de Agosto,10768.0,101383.63,Ficção
2009,Armenia,176.0,951.5,Ficção
2009,Arranca-Me a Vida,1464.0,12738.0,Ficção
2009,Arraste-me para o Inferno,384212.0,3212231.0,Ficção
2009,As Cantoras do Rádio,2604.0,13033.23,Documentário
2009,As Duas Faces da Lei,48.0,240.0,Ficção
2009,As Mãos,310.0,1363.0,Ficção
2009,As Testemunhas,6822.0,52570.1,Ficção
2009,Asterix nos Jogos Olímpicos,125.0,488.0,Ficção
2009,Atividade Paranormal,1008639.0,8484497.9,Ficção
2009,Atravessando a Ponte o Som de Istambul,70.0,383.5,Documentário
2009,Atrizes,5611.0,44378.2,Ficção
2009,Austrália,312944.0,2739993.0,Ficção
2009,Avatar,2938669.0,29473120.0,Ficção
2009,Aventuras do Surf II,64017.0,476445.0,Documentário
2009,Baby Love,1839.0,11399.5,Ficção
2009,Baixio das Bestas,9.0,36.0,Ficção
2009,Barry & a Banda das Minhocas,85235.0,632490.15,Animação
2009,Bastardos Inglórios,873767.0,8667835.0,Ficção
2009,Batatinha Poeta do Samba,221.0,1863.0,Documentário
2009,Batman: O Cavaleiro das Trevas,17643.0,265127.0,Ficção
2009,"Beijo na Boca, não!",9358.0,86642.0,Ficção
2009,Bela Noite para Voar,30983.0,165133.0,Ficção
2009,Bem-Vindo,20150.0,166295.95,Ficção
2009,Besouro,481381.0,3769206.75,Ficção
2009,Bezerra de Menezes - O Diário de um Espírito,42827.0,4093.0,Ficção
2009,Bodas de Papel,25.0,115.0,Ficção
2009,Bolivia: História de uma Crise,4.0,34.5,Documentário
2009,Bolt Supercão,1087623.0,8941083.0,Animação
2009,Bons Costumes,14502.0,153895.0,Ficção
2009,BR-3 - A Peça,89.0,468.0,Documentário
2009,BR-3 Documentário,141.0,507.38,Documentário
2009,"Branca-de-Neve, Depois do Casamento",1338.0,8856.3,Animação
2009,Brichos,3789.0,11367.0,Animação
2009,Brown Bunny,150.0,1009.0,Ficção
2009,Bruno,226628.0,2163805.5,Ficção
2009,Budapeste,97542.0,862662.29,Ficção
2009,Busca Implacável,99.0,297.0,Ficção
2009,Cachê,150.0,779.5,Ficção
2009,Café dos Maestros,27672.0,230958.26,Documentário
2009,Caixa Dois,481.0,1443.0,Ficção
2009,Camelos Também Choram,5.0,33.0,Documentário
2009,Canções de Amor,3922.0,21729.0,Ficção
2009,Caos Calmo,1974.0,12888.49,Ficção
2009,Caramelo,54159.0,508841.85,Ficção
2009,Carga Explosiva 3,23748.0,157550.21,Ficção
2009,Carne trêmula,88.0,523.0,Ficção
2009,Caro Sr. Horten,2632.0,21093.53,Ficção
2009,Casa da Mãe Joana,273.0,1441.0,Ficção
2009,Casamento Silencioso,14870.0,138788.69,Ficção
2009,Cashback,232.0,1064.0,Ficção
2009,Castelar e Nelson Dantas no País dos Generais,67.0,132.0,Documentário
2009,Castelo Ra-Tim-Bum,1092.0,3276.0,Ficção
2009,Caçadores de Dragões,359.0,2345.0,Animação
2009,Che,160588.0,1443776.79,Ficção
2009,Che 2 - A Guerrilha,25871.0,241225.46,Ficção
2009,Chega de Saudade,215.0,546.65,Ficção
2009,Cidadão Boilesen,4305.0,44197.78,Documentário
2009,"Cinderelas, Lobos e um Príncipe Encantado",2978.0,11616.5,Documentário
2009,Cine Cocoricó: As Aventuras na Cidade,22564.0,175249.03,Ficção
2009,"Cinema, Aspirinas e Urubus",6.0,30.0,Ficção
2009,Cinzas do Passado Redux,5738.0,55542.5,Ficção
2009,Cleópatra,530.0,1553.77,Ficção
2009,Climas,61.0,405.85,Ficção
2009,Coco antes de Chanel,126252.0,1399328.0,Ficção
2009,Colegiais em Apuros,1264.0,7766.0,Ficção
2009,Como Festejei o Fim do Mundo,701.0,4274.97,Ficção
2009,Conceição - Autor Bom é Autor Morto,35.0,90.0,Ficção
2009,Confissões de uma Garota de Programa,15855.0,129156.28,Ficção
2009,Contatos de 4º Grau,116.0,1447.5,Ficção
2009,Contra a Parede,110.0,574.5,Ficção
2009,Contratempo - Uma Valsa da Dor,2045.0,11098.75,Documentário
2009,Control,674.0,3871.38,Ficção
2009,Controle Absoluto,32.0,68.0,Ficção
2009,Coraline e o Mundo Secreto,304478.0,2869673.0,Animação
2009,Coração de Tinta,184443.0,1400407.85,Ficção
2009,Coração Vagabundo,19494.0,189614.0,Documentário
2009,Corpo,108.0,459.5,Ficção
2009,Corpo do Rio,941.0,2095.0,Documentário
2009,Corrida Mortal,1157.0,5638.0,Ficção
2009,Crepúsculo,803285.0,5994283.44,Ficção
2009,Crônica de uma Fuga,36.0,406.0,Ficção
2009,Código de Conduta,392561.0,3542190.25,Ficção
2009,De Profundis,2002.0,15193.39,Animação
2009,"De Repente, California",33255.0,307288.57,Ficção
2009,Deixa ela Entrar,32294.0,317948.17,Ficção
2009,Delírios,422.0,2384.71,Ficção
2009,Delírios de Consumo de Becky Bloom,158923.0,1577260.0,Ficção
2009,Desejo e Perigo,60598.0,574053.35,Ficção
2009,Desejo e Reparação,135.0,610.0,Ficção
2009,Deserto Feliz,4434.0,14760.5,Ficção
2009,Desonra,67.0,296.0,Ficção
2009,Deu a louca na Chapeuzinho,2.0,10.0,Animação
2009,Dezessete Outra Vez,329512.0,2546999.73,Ficção
2009,Dia dos Namorados Macabro 3D,251429.0,2555728.19,Ficção
2009,Dias e Noites,721.0,3534.42,Ficção
2009,Distrito 9,514912.0,4619503.0,Ficção
2009,Divã,1866353.0,16497110.61,Ficção
2009,Diário Proibido,13977.0,118797.67,Ficção
2009,Do Começo ao Fim,69413.0,640604.92,Ficção
2009,Do Outro Lado,1711.0,9627.5,Ficção
2009,Doce de Coco,98.0,559.0,Ficção
2009,Dois em Um,3927.0,29398.65,Ficção
2009,Donkey Xote,57243.0,437894.69,Animação
2009,Dragonball Evolution,482895.0,3664655.0,Ficção
2009,Dragão da Maldade Contra o Santo Guerreiro,576.0,2608.5,Ficção
2009,Duplicidade,152205.0,1534370.0,Ficção
2009,Dúvida,164467.0,1564099.0,Ficção
2009,Efeito Borboleta: Revelação,140196.0,1175143.19,Ficção
2009,Ele não Está tão Afim,834552.0,7651193.86,Ficção
2009,Eliana em o Segredo dos Golfinhos,5574.0,17125.0,Ficção
2009,Eliezer Batista - O Engenheiro do Brasil,1403.0,12646.0,Documentário
2009,Elsa e Fred,28.0,140.0,Ficção
2009,Em Busca da Vida,243.0,1121.5,Ficção
2009,Em Segredo,53.0,426.0,Ficção
2009,Embarque Imediato,35629.0,304073.23,Ficção
2009,Encarnação do Demônio,262.0,1241.0,Ficção
2009,Encontro de Casais,259248.0,2337014.0,Ficção
2009,Enquanto o Sol não Vem,15872.0,146721.45,Ficção
2009,Ensaio Sobre a Cegueira,12242.0,69027.0,Ficção
2009,Entre a Luz e a Sombra,341.0,2603.0,Documentário
2009,Entre Lençóis,4191.0,19427.0,Ficção
2009,Entre os Dedos,624.0,3596.5,Ficção
2009,Entre os Muros da Escola,127178.0,1094486.42,Ficção
2009,Era uma Vez,496.0,1383.0,Ficção
2009,Ervas Daninhas,8178.0,78749.4,Ficção
2009,Espelhos do Medo,433.0,3268.0,Ficção
2009,Estamos Bem Mesmo sem Você,711.0,3575.0,Ficção
2009,Estação Espacial 3D,16285.0,288505.0,Documentário
2009,Estômago,533.0,3336.0,Ficção
2009,Estórias de Trancoso,256.0,1842.0,Ficção
2009,Eu me Chamo Elizabeth,260.0,1158.0,Ficção
2009,Eu Odeio o Dia dos Namorados,185663.0,1633991.08,Ficção
2009,"Eu te Amo, Cara",113905.0,1061827.0,Ficção
2009,"Eu, meu Irmão e nossa Namorada",3554.0,17322.0,Ficção
2009,Evocando Espíritos,377765.0,3285677.07,Ficção
2009,Exilios,365.0,1525.0,Ficção
2009,Fados,14255.0,127242.66,Documentário
2009,Falando Grego,171690.0,1486340.98,Ficção
2009,Fale com ela,207.0,982.0,Ficção
2009,Falsa Loura,622.0,4206.0,Ficção
2009,Fama,39152.0,334932.28,Ficção
2009,Fatal,6529.0,40939.5,Ficção
2009,Felix e Lola,1659.0,11586.5,Ficção
2009,Feliz Natal,7505.0,37640.5,Ficção
2009,Fiel - O Filme,53929.0,469204.82,Documentário
2009,Filmefobia,5199.0,34381.0,Ficção
2009,Fim da Linha,46.0,213.5,Ficção
2009,Flordelis - Basta uma Palavra para Mudar,21603.0,180751.02,Ficção
2009,Foi Apenas um Sonho,232098.0,2118382.0,Ficção
2009,Fome de Viver,268.0,944.0,Ficção
2009,Força G,886773.0,7780413.0,Ficção
2009,Força Policial,125586.0,1094176.0,Ficção
2009,Fronteira - O Filme,1060.0,6983.5,Ficção
2009,Frost/Nixon,23965.0,266930.0,Ficção
2009,Fumando Espero,2596.0,16555.5,Documentário
2009,Fundo do Mar 3D,61294.0,1098545.0,Documentário
2009,Fôlego,378.0,1769.5,Ficção
2009,G.I. Joe - A Origem de Cobra,772320.0,6292661.0,Ficção
2009,Gamer,139723.0,1185508.06,Ficção
2009,Garapa,4698.0,34882.24,Documentário
2009,Garota Infernal,91158.0,752233.0,Ficção
2009,Garoto Cósmico,3758.0,11274.0,Animação
2009,Gesto Obsceno,9241.0,85979.21,Ficção
2009,Gigante,15184.0,137765.71,Ficção
2009,Glória ao Cineasta,732.0,6693.5,Ficção
2009,Gomorra,33719.0,320811.96,Ficção
2009,Goodbye...Solo,8130.0,76823.5,Ficção
2009,Gran Torino,348840.0,3446423.0,Ficção
2009,Guerra dos Rocha,2881.0,10218.0,Ficção
2009,Hairspray - Em Busca da Fama,17.0,160.0,Ficção
2009,Halloween - O Início,173418.0,1413089.15,Ficção
2009,Hanami - Cerejeiras em Flor,8118.0,78848.5,Ficção
2009,Hannah Montana - O Filme,632018.0,5015850.25,Ficção
2009,Harry Potter e o Enigma do Príncipe,4530291.0,36183253.0,Ficção
2009,Herbert de Perto,27112.0,239195.99,Documentário
2009,Herencia,30.0,90.0,Ficção
2009,Heróis,39947.0,332640.59,Ficção
2009,High School Band,35480.0,263363.01,Ficção
2009,High School Musical 3: Ano da Formatura,16366.0,73440.0,Ficção
2009,"Home - Nosso Planeta, nossa Casa",4931.0,37514.76,Documentário
2009,Honeydripper,1995.0,21029.5,Ficção
2009,Horas de Verão,49903.0,428224.24,Ficção
2009,Hotel Atlântico,6516.0,45119.5,Ficção
2009,Hugo: O Tesouro da Amazônia,538.0,2163.0,Animação
2009,Há Tanto Tempo que te Amo,55890.0,487497.59,Ficção
2009,Iluminados,28.0,174.0,Documentário
2009,Import Export,3561.0,31117.5,Ficção
2009,Império dos Sonhos,14.0,123.0,Ficção
2009,Inimigo Publico Nº 1 - Instinto de Morte,14800.0,146203.72,Ficção
2009,Inimigos Públicos,572428.0,5182537.0,Ficção
